NO,Predict,aat0dem,aat10dem,asp,bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,clay,dem,eco,im,lst,lucc,mor,ndvi,pa,sand,silt,slope,soil,tadem,veg,water
3228,1,57128,50945,109.654,163,278,42,1137,180,34,49,479,129,473,131,80,23,9159,331,-9,340,253,64,22,-23,4,4260,14366,43,11,4473,12380,47,31,4.7213,23125100,157,5772,166.261
3232,1,57098,50915,69.444,163,278,42,1133,179,34,49,477,128,472,131,80,23,9163,331,-9,340,253,64,,-20,1,4109,14366,113,13,4473,12227,,,5.42303,23116142,156,5772,200.198
3233,1,57098,50915,105.945,163,278,42,1133,179,34,49,477,128,472,131,80,23,9163,331,-9,340,253,64,,-23,4,4109,14366,43,13,4473,12227,,,2.31607,23116142,156,5772,186.886
3230,1,57128,50945,284.036,163,278,42,1137,180,34,49,479,129,473,131,80,23,9159,331,-9,340,253,64,,-19,4,4167,14366,43,11,4473,12290,,,1.3122,23116142,157,5772,48.5951
7871,0,52770,47926,318.814,154,263,42,1202,196,39,51,517,135,517,158,80,24,8603,316,-6,322,263,113,12,93,2,5746,14352,22,31,4473,13467,62,26,3.37976,23115192,145,2402,720.37
6554,0,58701,51765,49.3987,169,278,54,1264,223,32,53,566,135,456,141,77,23,8699,330,7,323,211,76,22,16,1,7185,14543,113,11,4474,15205,47,31,2.93211,23119100,161,5772,3212.88
11559,0,59618,52346,255.964,172,281,57,1406,242,44,50,604,157,510,169,79,24,8710,336,11,325,214,80,15,2,1,6540,14513,113,21,4474,14653,52,33,3.9311,23116142,163,0,0.352818
7097,0,59469,52347,45,171,279,56,1380,239,42,51,604,150,500,161,78,24,8692,333,10,323,212,78,28,24,3,6165,14487,31,29,4474,14266,36,36,2.24963,23110132,163,31,2273.42
8958,0,55510,49786,325.67,164,268,43,1390,243,40,51,585,146,535,159,76,23,8732,319,-2,321,243,64,43,132,3,8576,14394,31,41,4474,16574,24,33,15.4203,23119100,152,31,742.448
12594,0,52368,44369,225,152,258,43,1459,257,34,52,600,138,600,138,81,25,8382,310,-4,314,258,43,27,292,1,8540,14413,113,51,4475,15533,40,33,2.69895,23110124,143,4311,6427.34
11512,0,57308,51006,5.19443,162,274,45,1220,205,39,48,504,146,497,156,81,24,8887,327,-2,329,248,68,29,6,1,5510,14388,113,21,4475,13473,33,38,3.51144,23119100,157,580,32.998
11518,0,54855,48742,360,158,264,44,1525,263,45,49,644,167,556,198,78,24,8550,318,-3,321,198,66,36,207,1,9128,14393,113,51,4476,15949,39,25,2.86241,23121120,150,580,693.247
8557,0,59157,51947,301.608,165,272,56,1367,260,27,55,568,120,568,120,82,26,8437,324,10,314,272,56,22,37,1,7402,,113,11,4476,14935,51,27,4.84719,23119100,162,580,3359.16
5170,0,51540,43969,196.699,137,242,28,1616,276,39,54,692,153,683,159,79,25,8294,293,-20,313,219,48,29,646,1,6211,1441,111,52,4477,14652,33,38,6.61693,23110120,141,2402,7265.17
12227,0,50418,43084,108.034,140,245,32,1534,260,37,52,640,146,640,146,80,25,8276,295,-15,310,245,32,27,571,2,9483,14343,21,52,4477,15799,40,33,14.1026,23110122,138,207,9205.29
6692,0,50358,43148,115.821,133,235,24,1686,286,46,51,707,166,654,185,71,23,8207,281,-22,303,212,43,31,618,3,11005,14191,31,55,4477,16949,36,33,20.9393,23121122,138,1081,15653.4
5364,0,54627,49177,164.055,157,266,43,1206,197,39,51,512,138,512,158,80,24,8659,318,-4,322,266,114,41,77,1,5894,,111,28,4477,13581,21,38,2.31607,23119100,150,2402,272.014
5729,0,59768,52406,330.255,169,278,55,1399,247,40,51,595,149,534,158,81,24,8694,333,8,325,211,76,31,37,2,6894,14527,23,16,4478,15061,36,33,2.56458,23119100,164,2402,6852.61
8156,0,58434,51676,17.8189,166,276,55,1299,240,30,52,539,124,522,124,78,24,8632,327,9,318,249,55,36,28,1,6427,14464,113,21,4478,14600,39,25,9.27977,23119100,160,580,544.798
13686,0,49238,42995,95.3558,156,263,50,1379,253,28,55,587,116,587,116,82,26,8352,314,4,310,263,50,26,308,2,5379,14378,21,51,4478,13166,33,41,28.1767,23110120,135,4301,1521.94
6302,0,50327,43301,292.805,153,258,41,1540,263,44,52,674,158,566,174,75,23,8418,308,-5,313,194,63,36,474,3,8418,14328,31,51,4478,16311,39,25,27.939,23121120,138,4311,4278.47
2857,1,57676,51250,281.889,164,277,47,1207,203,35,48,499,131,478,133,78,23,8936,330,0,330,251,68,22,22,1,5721,14384,123,11,4479,13792,47,31,6.15665,23116140,158,,0
4882,0,58797,51920,14.0362,166,275,53,1319,245,30,54,556,127,526,127,77,24,8639,325,8,317,248,53,36,51,2,6655,,22,23,4479,14858,39,25,2.62302,23119100,161,2402,2885.47
11948,0,57184,50975,6.34019,159,270,43,1207,199,39,48,497,146,497,155,81,24,8788,323,-5,328,270,66,22,21,3,4772,14419,31,21,4481,12787,61,17,2.87999,23115172,157,4301,2458.24
13283,0,58586,51768,333.435,167,277,50,1307,231,37,51,550,135,505,142,77,23,8813,328,4,324,252,71,29,0,1,7380,1456,113,11,4482,15484,33,38,2.1343,23119100,161,5772,1751.31
12581,0,51718,43512,210.964,155,262,41,1538,267,44,50,652,162,571,191,77,24,8575,313,-6,319,196,61,29,259,2,11625,14435,21,21,4482,16562,33,38,1.8554,23119100,142,580,19989
9958,0,59250,52162,64.2307,167,275,54,1303,244,28,54,558,124,516,124,77,24,8611,326,9,317,206,54,26,42,2,6342,14431,22,31,4482,14593,36,38,10.1431,23119102,162,580,1233.84
10345,0,57734,51249,206.565,166,274,56,1306,245,28,54,536,118,536,118,79,25,8542,325,10,315,274,56,29,34,1,5556,,113,14,4482,13705,33,38,4.26269,23119100,158,580,4347.18
12092,0,57244,50945,85.9144,161,272,43,1288,220,41,48,532,152,510,164,79,24,8859,325,-3,328,247,66,43,57,3,6636,,31,31,4482,14461,24,33,4.45867,23119100,157,580,700.202
6308,0,58471,51027,195.945,162,267,49,1676,294,46,54,755,168,580,217,80,24,8456,321,0,321,203,70,36,146,2,9411,14574,21,21,4483,17022,39,25,2.31607,23121120,160,580,776.724
3210,1,57369,51067,174.289,164,277,44,1178,193,35,48,490,133,475,136,78,23,9077,330,-5,335,253,66,15,22,4,5330,14512,46,11,4483,13372,52,33,3.19566,23116142,157,,407.211
4262,0,59068,51980,191.31,171,279,56,1395,240,43,52,618,151,499,165,79,24,8642,332,9,323,213,79,31,20,2,6917,1447,21,31,4483,14956,36,33,1.62263,23121122,162,5772,1938.31
7012,0,57868,50785,117.474,160,266,46,1551,270,45,51,669,166,558,201,78,24,8561,321,-1,322,201,67,36,176,3,8829,14454,31,37,4483,15928,39,25,8.89713,23121120,159,4301,495.318
12640,0,59224,52133,180,171,280,56,1378,237,41,52,610,149,493,162,79,24,8707,333,9,324,213,78,15,14,1,6507,14485,123,11,4484,14582,52,33,0,23116142,162,5772,765.293
6611,0,55966,50031,111.801,160,269,47,1224,202,40,51,519,135,519,162,81,25,8623,323,0,323,269,118,41,38,1,6821,1447,122,21,4484,14341,21,38,1.71364,23121124,153,207,1493.49
13979,0,56630,50303,319.399,162,272,45,1351,235,41,49,565,150,521,165,78,23,8834,325,-1,326,248,67,12,74,2,8700,144,21,12,4484,16113,62,26,2.93211,23119100,155,2402,1996.74
11228,0,58191,51554,56.3099,164,275,49,1236,214,34,49,507,127,489,127,78,24,8796,327,2,325,250,49,29,13,1,6064,,113,22,4484,14208,33,38,2.29414,23119100,159,580,4623.13
8513,0,57308,51037,135,163,274,44,1231,209,39,48,509,146,497,156,80,24,8926,327,-3,330,249,68,29,6,1,6012,,113,11,4484,13966,33,38,1.35022,23119100,157,580,1351.71
10456,0,57032,50854,185.711,160,271,44,1230,205,39,48,507,147,503,157,81,24,8838,325,-4,329,246,67,28,36,1,5720,14417,122,21,4485,13581,36,36,3.19566,23119100,156,580,210.046
7530,0,57308,51006,135,161,273,44,1223,205,39,48,504,147,497,156,81,24,8871,326,-3,329,247,67,29,12,1,5476,14364,113,21,4485,13448,33,38,1.35022,23119100,157,580,1862.98
4913,0,55748,49568,46.8476,156,263,48,1427,257,30,53,599,127,599,127,83,26,8379,314,1,313,263,48,12,245,1,7771,14342,111,41,4485,14871,62,26,6.94684,23115192,153,2402,9860
5944,0,55959,49719,217.476,158,266,50,1413,258,30,54,594,125,594,125,83,26,8428,318,2,316,266,50,12,134,2,7756,14342,21,41,4485,14870,62,26,11.8604,23115192,153,2402,9305.55
4858,0,59193,52102,75.9638,170,279,56,1376,239,41,51,599,149,502,158,79,24,8673,333,10,323,212,78,36,21,3,6686,14493,31,21,4486,14737,39,25,1.3122,23121120,162,5772,2128.61
10964,0,57339,51068,303.69,163,274,45,1247,213,40,48,515,148,499,158,80,24,8911,327,-2,329,249,68,29,15,3,6215,14431,31,14,4486,14161,33,38,2.29414,23119100,157,580,1847.61
8889,0,57701,51309,56.3099,162,276,41,1179,199,37,48,488,140,483,144,80,23,9115,329,-5,334,251,65,29,4,4,4273,14387,43,11,4486,12462,33,38,3.43891,23119100,158,580,324.073
12961,0,55876,50031,270,159,269,45,1244,205,41,50,515,144,515,164,81,24,8698,323,-3,326,269,116,41,39,2,7109,14392,22,11,4487,14546,21,38,0.954841,23119100,153,580,705.976
4417,0,59586,52376,318.814,169,278,53,1279,225,32,54,575,133,467,141,75,23,8747,329,6,323,211,75,25,17,5,6298,14463,52,21,4488,14619,42,33,3.37976,23121124,163,5772,430.52
8115,0,55145,49571,147.995,162,271,53,1320,246,28,53,547,116,547,116,80,25,8525,322,8,314,271,53,29,69,2,5197,14445,21,31,4488,13322,33,38,3.00018,23119100,151,2402,3412.01
13753,0,53830,45534,212.067,155,264,39,1347,227,42,48,554,158,535,172,79,24,8709,317,-7,324,239,62,36,198,2,8064,14383,22,26,4488,15477,39,25,28.5521,23121120,148,169,2207.31
6310,0,57550,51158,333.435,162,275,42,1192,200,38,48,493,142,488,148,81,24,9016,327,-5,332,250,66,29,4,1,4617,14371,113,11,4488,12747,33,38,1.42323,23119100,158,5772,59.0085
6984,0,54951,49081,160.427,151,257,37,1451,245,44,48,598,164,558,185,77,24,8540,310,-9,319,233,59,36,380,2,8389,14345,21,41,4488,15659,39,25,14.86,23121120,151,581,685.049
3012,1,57729,51309,180,163,276,42,1198,204,38,48,494,143,486,148,79,23,9080,329,-4,333,251,66,29,10,1,4222,,113,11,4488,12412,33,38,1.90915,23119100,158,580,1974.84
3013,1,57729,51309,235.008,163,276,42,1198,204,38,48,494,143,486,148,79,23,9080,329,-4,333,251,66,29,8,1,4222,,113,11,4488,12412,33,38,3.87953,23119100,158,580,1983.14
9098,0,58548,51491,41.7603,173,279,59,1554,260,47,50,667,169,567,189,81,25,8570,334,12,322,214,82,29,76,1,7056,14567,113,19,4489,15282,33,38,11.7795,23119100,161,213,9120.4
10216,0,55968,50092,231.072,162,273,44,1277,219,38,49,532,142,504,149,77,23,8914,325,-3,328,248,65,31,141,3,6867,14392,31,31,4489,14688,36,33,10.5186,23121122,153,207,6047.95
13879,0,57274,50944,49.7636,161,271,45,1279,217,41,48,528,152,511,165,80,24,8802,325,-3,328,246,67,29,60,3,6688,,31,19,4489,14458,33,38,5.40454,23115172,157,2402,1949.88
11292,0,59192,52163,315,167,276,51,1330,239,33,54,580,133,507,140,75,23,8740,326,5,321,208,72,41,33,2,6872,14411,22,21,4490,15100,21,38,2.24963,23121124,162,5772,1826
13333,0,55902,49815,86.0548,163,272,48,1405,248,41,52,601,144,531,159,77,23,8705,323,0,323,204,69,31,109,1,9355,14382,113,41,4490,16397,36,33,9.17371,23121122,153,580,14864.1
9994,0,56788,50579,45,161,271,44,1293,220,41,48,534,153,513,166,80,24,8819,324,-3,327,246,67,29,61,1,7025,,113,11,4490,14738,33,38,1.80004,23119100,156,2402,176.254
13762,0,49139,42414,352.786,135,240,25,1540,253,46,48,627,171,599,190,75,23,8325,291,-22,313,216,46,36,571,2,9708,14259,21,52,4491,15839,39,25,23.8642,23121120,135,1081,2108.71
5743,0,57519,51158,139.574,161,273,41,1231,209,39,48,508,146,497,153,80,24,9005,325,-5,330,248,65,31,94,1,5116,14464,113,27,4492,13196,36,33,11.1471,23110132,157,2402,7636.48
13411,0,56785,50486,355.236,163,273,45,1311,226,41,48,544,151,511,164,79,24,8862,326,-1,327,249,68,41,57,2,7920,1442,22,31,4492,15486,21,38,3.82726,23119100,156,2402,6216.22
10980,0,57550,51158,45,162,275,42,1192,200,38,48,493,142,488,148,81,24,9016,327,-5,332,250,66,29,1,1,4625,14389,113,11,4492,12755,33,38,1.80004,23119100,158,5772,0
8596,0,54565,49146,242.904,159,269,45,1263,209,41,49,518,148,517,166,80,24,8726,323,-2,325,244,115,29,80,2,6951,14384,21,31,4492,14485,33,38,15.0209,23121120,149,5817,121.369
8587,0,56044,49720,123.977,166,273,52,1484,258,45,54,665,151,535,176,78,24,8615,325,3,322,207,73,43,253,3,9104,14379,31,21,4492,16674,24,33,17.1278,23115152,154,207,11447
4243,0,54501,49023,59.0362,160,270,44,1287,217,41,48,530,154,516,166,80,24,8777,324,-2,326,245,67,22,77,3,7496,,31,31,4492,15032,51,27,1.8554,23119100,150,580,2901.87
11604,0,58007,51463,82.875,165,274,55,1313,247,28,54,539,119,537,119,79,25,8569,325,10,315,248,55,28,26,1,5718,,113,21,4492,13878,36,36,2.56458,23110132,159,580,4168.95
6139,0,58981,52042,149.036,167,276,52,1320,240,32,53,570,130,511,135,76,23,8691,326,6,320,207,72,37,22,1,6970,14464,112,21,4493,15169,25,38,1.8554,23119100,162,5772,1998.72
9264,0,57475,50420,334.654,160,267,45,1473,258,43,52,632,151,551,173,77,23,8635,319,-2,321,201,66,31,169,2,11957,14382,21,38,4493,17082,36,33,13.1484,23121122,158,580,2576.35
5372,0,48079,42076,121.504,136,240,29,1511,253,36,52,635,140,635,140,79,25,8226,289,-18,307,240,29,12,559,2,6844,1429,21,52,4493,14173,62,26,11.4199,23110120,132,4311,6856.19
9594,0,42231,38012,316.146,134,238,24,1555,253,46,48,628,173,603,193,75,24,8293,288,-24,312,214,45,27,872,2,10844,14168,21,57,4493,15945,40,33,21.4506,23110122,115,207,3417.28
6568,0,59098,51979,180,167,275,57,1336,259,26,55,553,118,550,118,80,25,8531,326,12,314,205,57,29,5,1,6683,14484,113,11,4494,14593,33,38,1.90915,23119100,162,580,150.173
9513,0,59009,51980,102.529,170,279,56,1353,236,39,51,592,146,493,155,79,24,8686,333,9,324,212,78,36,18,5,6739,14456,52,21,4494,14776,39,25,5.84894,23121120,162,5772,1286.89
2904,1,57278,51067,104.621,164,277,45,1174,192,34,48,485,130,471,132,79,23,9040,330,-4,334,252,66,15,13,3,5115,14455,31,11,4494,13203,52,33,7.52261,23125100,157,5772,610.718
8845,0,57278,51067,11.3099,164,277,45,1174,192,34,48,484,130,470,132,78,23,9035,330,-3,333,252,66,15,3,3,5103,14455,31,11,4494,13192,52,33,3.24267,23116142,157,5772,274.75
11830,0,56788,50701,135,160,271,44,1176,192,38,48,489,141,489,150,82,24,8830,324,-6,330,271,67,29,20,1,4784,,113,11,4494,12751,33,38,2.24963,23121120,156,580,208.794
5833,0,57976,51432,111.801,166,274,56,1315,248,28,54,540,118,539,118,79,25,8540,325,10,315,248,56,29,27,1,5688,,113,21,4494,13849,33,38,1.71364,23110132,159,580,2714.07
12904,0,58152,51399,298.61,169,278,54,1299,230,34,52,573,138,477,143,78,24,8703,331,8,323,211,76,29,8,1,7775,14558,113,11,4495,15640,33,38,3.98199,23119100,160,5772,814.098
12482,0,58398,51521,8.13011,165,272,58,1387,275,25,57,590,113,590,113,82,26,8404,324,13,311,272,58,29,30,1,6267,,113,11,4495,13994,33,38,2.24963,23119100,160,580,150.33
727,1,58342,51677,91.4688,166,276,49,1308,229,38,50,550,138,505,147,78,23,8850,328,1,327,251,70,31,-7,1,7905,14533,113,23,4496,15938,36,33,12.229,23119100,160,580,1373.87
731,1,58342,51677,135,166,277,49,1309,229,38,50,550,138,505,148,78,23,8876,329,2,327,252,70,31,0,1,7905,14533,113,23,4496,15938,36,33,0.900242,23119100,160,580,912.798
11241,0,57123,50883,116.565,160,272,42,1180,194,37,48,488,141,488,148,82,24,8916,324,-6,330,272,65,37,29,3,4759,1438,31,21,4496,12798,25,38,2.1343,23110132,157,2402,901.363
11208,0,57184,50975,303.69,160,271,43,1183,194,38,48,489,142,489,150,82,24,8848,324,-5,329,271,67,29,14,5,4761,,53,21,4496,12776,33,38,1.14753,23119100,157,580,912.42
11909,0,57184,50975,149.036,160,271,43,1183,194,38,48,489,142,489,150,82,24,8848,324,-5,329,271,67,29,16,1,4755,,113,21,4496,12773,33,38,1.8554,23119100,157,580,952.78
12460,0,50142,43116,267.563,148,254,34,1518,259,45,49,631,165,578,188,76,23,8547,306,-12,318,230,56,29,343,1,8547,,111,31,4496,15716,33,38,14.6465,23115192,138,31,5484.41
11860,0,58039,51433,337.557,163,274,46,1295,224,38,50,540,138,506,146,77,23,8874,326,0,326,249,67,43,64,2,6819,,22,25,4496,14877,24,33,15.456,23115152,159,207,6061.45
6666,0,59128,52040,45,169,278,54,1232,218,30,53,554,131,444,135,77,23,8697,330,8,322,211,76,15,7,1,6678,1444,123,11,4497,14855,52,33,0.900242,23116142,162,5772,833.633
4333,0,58737,51860,96.3402,168,277,52,1331,239,35,53,575,134,508,142,76,23,8751,328,6,322,209,73,29,18,2,7331,1442,22,31,4497,15466,33,38,2.87999,23119100,161,2402,746.652
13975,0,55808,49723,63.435,161,271,44,1342,232,41,49,558,152,520,166,78,23,8835,324,-2,326,246,66,29,81,2,8669,1441,22,16,4497,16083,33,38,8.47871,23119100,153,2402,5714.7
5216,0,53867,48719,141.34,156,266,41,1192,193,38,49,498,143,498,153,81,24,8743,319,-8,327,266,64,36,110,3,5000,14357,31,41,4497,12881,39,25,10.0854,23121120,148,169,1875.43
9520,0,59469,52347,153.435,172,280,57,1392,240,44,51,609,152,502,165,79,24,8674,334,10,324,214,80,15,0,1,6134,14531,123,11,4498,14238,52,33,4.26269,23116142,163,5772,823.243
6945,0,59983,52528,165.964,167,276,53,1420,252,40,51,603,150,549,159,81,24,8674,331,6,325,209,74,29,56,2,6436,14478,21,31,4498,14619,33,38,1.3122,23110120,164,580,2536.57
8692,0,51608,44004,13.3925,150,256,39,1555,273,40,53,661,152,640,160,80,25,8415,309,-8,317,232,59,26,503,2,7090,1447,21,52,4498,15142,33,41,30.9486,23110120,141,2402,9609.69
8344,0,54167,48717,315,157,266,42,1306,218,42,49,536,155,526,169,79,24,8697,320,-5,325,241,114,36,121,2,8396,,21,31,4498,15251,39,25,3.14794,23121120,149,207,1351.34
7910,0,51810,43573,78.6901,155,262,41,1537,267,44,50,653,161,571,190,77,24,8586,314,-5,319,196,62,29,261,2,12283,14415,23,21,4499,16740,33,38,3.24267,23119100,142,580,21136.5
7927,0,56574,50518,116.565,159,270,43,1172,191,37,48,488,139,488,148,82,24,8827,323,-6,329,270,66,26,24,1,4845,,113,12,4499,12777,33,41,1.42323,23110120,155,580,571.914
13109,0,54558,48899,243.435,162,271,46,1397,244,42,50,586,152,531,171,78,24,8753,324,-1,325,247,68,29,84,2,8569,14449,23,32,4500,15981,33,38,2.1343,23119100,150,580,5254.67
8279,0,59161,52101,90,167,277,55,1305,245,28,54,557,124,518,124,78,24,8642,327,9,318,207,55,26,16,1,6369,14418,113,24,4500,14607,36,38,0.954841,23119102,162,580,175.593
11144,0,59220,52132,153.435,166,275,55,1310,246,28,54,558,124,520,124,77,24,8578,325,10,315,205,55,26,11,4,6365,14418,42,31,4500,14605,36,38,2.1343,23119102,162,580,274.302
7629,0,56564,50056,48.3665,157,264,41,1496,259,44,50,626,162,559,188,77,23,8648,317,-5,322,197,63,36,224,2,8544,14388,22,31,4500,15673,39,25,3.82726,23121120,155,5817,10875.5
7101,0,56198,49812,104.036,157,264,41,1496,259,44,50,626,162,559,188,77,23,8648,317,-5,322,197,63,29,221,2,8558,14388,22,31,4500,15677,33,38,3.9311,23119100,154,5817,11087.5
8568,0,50626,43238,80.5377,145,248,32,1607,273,46,50,669,171,603,198,75,23,8382,299,-15,314,225,52,36,425,1,9171,14338,111,39,4500,15894,39,25,9.59044,23121120,139,213,4716.41
6853,0,50598,43238,62.6223,145,249,33,1597,272,46,49,665,169,599,197,75,23,8402,300,-14,314,226,54,29,489,1,9215,14338,111,41,4500,15907,33,38,19.308,23119100,139,213,5322.82
9224,0,59068,51980,225,172,280,57,1410,242,44,52,624,152,504,168,80,24,8655,334,10,324,214,80,31,12,1,6896,1449,113,12,4501,14936,36,33,0.900242,23119100,162,5772,406.079
2290,1,58648,51830,104.036,167,276,52,1308,235,34,52,552,132,509,136,77,23,8711,328,6,322,250,72,22,2,4,7301,14427,41,11,4501,15421,47,31,5.23508,23116140,161,580,85.0609
13569,0,57247,50976,243.435,163,274,45,1263,215,40,48,522,150,504,161,80,24,8886,327,-2,329,249,68,48,23,1,6400,14415,113,13,4501,14286,22,30,0.711726,23115154,157,4301,377.635
9088,0,39401,36299,197.745,122,223,14,1668,269,47,48,676,176,648,197,73,23,8104,272,-33,305,201,35,25,1025,2,9615,14268,21,52,4501,15814,45,30,8.29677,23121132,106,118,5939.53
6931,0,59585,52344,198.435,169,278,52,1251,219,31,54,566,132,450,139,76,23,8751,329,6,323,211,75,37,18,1,6241,14445,113,21,4502,14562,25,38,2.01234,23110132,163,5772,938.023
7457,0,59555,52345,318.814,169,279,52,1251,220,31,54,566,132,451,139,75,23,8780,329,6,323,212,75,37,27,1,6267,14445,113,19,4502,14592,25,38,3.37976,23110132,163,5772,1170.66
1319,1,58945,51888,360,169,278,53,1290,225,34,53,582,138,460,147,77,23,8711,330,7,323,211,76,37,15,1,7160,14433,112,20,4502,15224,25,38,1.90915,23110132,161,2402,197.617
1324,1,58945,51888,18.435,169,278,53,1290,225,34,53,582,138,460,147,77,23,8711,330,7,323,211,76,37,22,1,7183,14433,112,20,4502,15242,25,38,2.01234,23110132,161,2402,256.637
862,1,58793,51736,66.8014,171,279,56,1361,235,40,52,607,147,485,160,78,24,8682,332,9,323,213,78,22,15,1,7350,14389,113,11,4502,15343,47,31,2.42273,23116140,161,5772,423.627
863,1,58793,51736,180,171,279,56,1361,235,40,52,607,147,485,160,78,24,8682,332,9,323,213,78,22,16,1,7416,14389,113,11,4502,15403,47,31,2.86241,23116140,161,5772,470.045
864,1,58793,51736,86.4237,171,279,56,1361,235,40,52,607,147,485,160,78,24,8682,332,9,323,213,78,22,20,1,7350,14389,113,11,4502,15343,47,31,5.08947,23116140,161,5772,328.442
861,1,58793,51736,180,171,279,56,1361,235,40,52,607,147,485,160,78,24,8682,332,9,323,213,78,22,18,1,7350,14389,113,11,4502,15343,47,31,0,23116140,161,5772,252.069
7998,0,55257,49325,187.125,168,275,54,1480,254,46,53,665,154,527,178,79,24,8572,327,5,322,210,75,29,103,2,8347,14476,21,37,4503,16185,33,38,19.7137,23121120,152,580,6464.31
9514,0,58465,51738,55.3048,166,276,51,1278,226,35,50,532,131,501,134,78,24,8763,327,3,324,251,70,26,9,1,6596,14454,113,21,4503,14736,33,41,5.02004,23110120,160,580,1305.95
8782,0,57473,50390,344.055,161,268,45,1483,260,43,52,638,153,552,177,78,24,8665,321,-1,322,201,67,36,145,1,11821,1439,111,35,4503,16871,39,25,2.31607,23121120,158,118,297.313
4967,0,57308,51037,33.6901,163,274,45,1249,211,40,47,515,149,501,160,80,24,8860,327,-2,329,249,68,22,17,1,6062,,123,11,4503,13986,47,31,2.29414,23116140,157,580,269.756
10524,0,58337,51522,39.4725,170,279,55,1331,234,37,52,582,142,490,149,79,24,8705,332,9,323,212,77,29,5,1,7701,14495,113,21,4504,15586,33,38,6.97538,23119100,160,5772,88.1135
7434,0,58367,51552,198.435,170,279,55,1331,234,37,52,582,142,490,149,79,24,8705,332,9,323,212,77,29,21,1,7673,14495,113,21,4504,15565,33,38,1.00648,23119100,160,5772,724.679
9804,0,51632,43999,164.745,150,257,38,1528,273,37,55,669,143,663,148,83,25,8488,311,-11,322,234,58,26,384,2,6430,14437,22,51,4504,14689,33,41,14.218,23110120,141,581,5433.77
4981,0,51791,44126,299.604,152,259,41,1535,271,40,53,652,152,628,159,80,25,8456,312,-6,318,236,62,26,350,2,7097,14423,21,52,4504,15162,33,41,15.7031,23110120,142,2402,9333.79
